Knowledge_in
"1_Kavya_http://topjobs.lk/employer/JobAdvertismentServlet?rid=24&ac=0000000039&jc=0001040234&ec=0000000039&pg=applicant/vacancybyfunctionalarea.jsp_Data Engineer_06-01-23_05-01-23_Data Science_Senior Engineer-Data warehousing and BI_NA_DFCC Bank_4_Colombo_Sri Lanka_NA_NA_NA_0_NA_IT, Computing, Data Science_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_NA_NA_NA_LKA_IT, Computing, Data Science,0,0"
"2_Kavya_http://topjobs.lk/employer/JobAdvertismentServlet?rid=20&ac=DEFZZZ&jc=0001040314&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp_Data Engineer_06-01-23_05-01-23_Database Systems_Database Engineer_NA_NA_2_NA_Sri Lanka_NA_NA_NA_1_NA_Bachelor's_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_NA_NA_NA_LKA_Bachelor's,0,0"
"3_Kavya_http://topjobs.lk/employer/JobAdvertismentServlet?rid=61&ac=DEFZZZ&jc=0001039583&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp_Data Engineer_06-01-23_04-01-23_Database Systems_Database Administrator_NA_Abans_3_NA_Sri Lanka_NA_NA_NA_0_NA_Computer Science, Information Systems_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_NA_NA_NA_LKA_Computer Science, Information Systems,0,0"
"4_Kavya_http://topjobs.lk/employer/JobAdvertismentServlet?rid=70&ac=0000000486&jc=0001039237&ec=0000000654&pg=applicant/vacancybyfunctionalarea.jsp_Data Engineer_06-01-23_03-01-23_Data Science_Consulting D & A Azure Engineer_NA_George Bernard PVT Limited_3_NA_Sri Lanka_NA_NA_NA_0_NA_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_NA_NA_NA_LKA_0,0,0"
"5_Kavya_http://topjobs.lk/employer/JobAdvertismentServlet?rid=107&ac=DEFZZZ&jc=0001037249&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp_Data Engineer_06-01-23_27-12-22_Data Science_Data Scientist_NA_VeracityAI_1_NA_Sri Lanka_NA_NA_NA_0_NA_Computer Science, Statistics, Mathematics_0_0_1_1_0_1_1_1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_NA_NA_NA_LKA_Computer Science, Statistics, Mathematics,0,0"
"6_Kavya_https://www.linkedin.com/jobs/search/?alertAction=viewjobs&currentJobId=3278984213&f_TPR=a1672908711-&keywords=data%20science&savedSearchId=1215891153&searchAlertRefId=510900f5-6cfb-4698-9347-017de171b339_Data Engineer_06-01-23_06-01-23_Data Science_Data Scientist_NA_LSEG_NA_Colombo_Sri Lanka_NA_NA_NA_0_NA_Computer Science, IT_0_0_1_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_NA_NA_NA_LKA_Computer Science, IT,0,0"
"7_Kavya_https://www.linkedin.com/jobs/search/?alertAction=viewjobs&currentJobId=3373142213&f_TPR=a1672908711-&keywords=data%20science&savedSearchId=1215891153&searchAlertRefId=510900f5-6cfb-4698-9347-017de171b339_Data Engineer_06-01-23_06-01-23_Data Science_D & A Azure Manager_NA_Ernst & Young_8_Colombo_Sri Lanka_NA_NA_NA_0_NA_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_NA_NA_NA_LKA_0,0,0"
"8_Kavya_https://www.linkedin.com/jobs/search/?alertAction=viewjobs&currentJobId=3421377661&f_TPR=a1672908711-&keywords=data%20science&savedSearchId=1215891153&searchAlertRefId=510900f5-6cfb-4698-9347-017de171b339_Data Engineer_06-01-23_05-01-23_Data Science_Data Analyst_NA_Novelship_NA_NA_Singapore_NA_NA_NA_1_NA_Computer Science, Statistics, Business Analytics, Data Science_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_NA_NA_NA_SGP_Computer Science, Statistics, Business Analytics, Data Science,1,0"
"9_Kavya_https://www.linkedin.com/jobs/search/?alertAction=viewjobs&currentJobId=3363804207&f_TPR=a1672858223-&keywords=mathematics&savedSearchId=1351249523&searchAlertRefId=7d20661a-65a0-4feb-ac13-698b571c59d3_Data Engineer_06-01-23_05-01-23_Data Science_Data Analyst_NA_ADA_3_Colombo_Sri Lanka_NA_NA_NA_0_NA_Applied Math, Statistics, Economics_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_NA_NA_NA_LKA_Applied Math, Statistics, Economics,0,0"
"10_Kavya_https://www.linkedin.com/jobs/search/?alertAction=viewjobs&currentJobId=3420722318&f_TPR=a1672851334-&keywords=artificial%20intelligence&savedSearchId=1217527563&searchAlertRefId=b90865be-4304-4d0d-9cb8-47baac6742b8_Data Engineer_06-01-23_05-01-23_Data Science_Machine Learning Specialist_NA_Bestkarera Recruitment_NA_Colombo_Sri Lanka_NA_NA_NA_0_NA_0_0_0_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_NA_NA_NA_LKA_0,0,0"
